2125
1655
2323
3251
3718
4059
0
4572
5034
0
5346
0
5619
0
5810
0
6063
0
6141
0
6181
0
6039
0
6122
0
6326
0
6388
0
0
6866
0
6573
0
6320
0
6244
0
6350
0
6110
0
5924
0
5875
0
6002
0
5798
0
5833
0
5872
0
5802
0
5673
0
5880
5684
0
5629
0
5393
0
5320
0
5263
5282
0
5161
0
5117
4984
0
4804
0
4803
4586
0
4714
4669
0
4687
4578
0
4447
4422
0
4343
4277
0
4156
4171
4191
0
4187
4103
3961
0
3961
3886
3890
0
3810
3913
3790
3825
0
3914
3869
3801
3852
0
3709
3736
3751
3686
0
3550
3710
3832
3782
0
3703
3564
3695
3646
3616
0
3634
3587
3679
3555
3629
0
3711
3581
3651
3560
3689
0
3667
3763
3746
3638
0
3642
3662
3588
3585
3664
0
3549
3584
3622
3518
3477
3385
0
3401
3288
3375
3399
3289
3353
3325
3305
3316
3245
0
3300
3129
3103
3232
3082
3011
2999
3001
2921
2869
2871
5624
2653
2639
2645
2616
2527
4871
2415
2310
2358
4461
2293
4331
2146
2116
3949
3830
1904
3774
1907
3414
3508
3335
1735
3331
3261
3199
3153
3208
3236
1684
3282
3362
3297
3389
1897
3757
1983
4002
2108
4275
2181
2173
4682
2437
2610
2694
2653
2813
2738
5453
2858
2929
3023
3081
3088
3047
2995
3024
2999
2876
2861
2812
2606
2737
2526
2497
4898
2374
2164
3950
0
3939
